,機關名稱,機關地址,Longitude,Latitude,類型
4730,臺北市中山區永安國民小學附設幼兒園,臺北市中山區永安里32鄰明水路397巷19弄1號,121.5497559,25.0794471,幼兒園
4731,臺北市中山區濱江國民小學附設幼兒園,臺北市中山區金泰里13鄰樂群2路266巷99號,121.5616848,25.0777662,幼兒園
4732,臺北市中山區五常國民小學附設幼兒園,臺北市中山區行仁里6鄰五常街16號,121.5414629,25.0640166,幼兒園
4733,臺北市私立傑瑞富幼兒園,臺北市中正區梅花里6鄰忠孝東路一段9號2樓,121.523832,25.044948,幼兒園
4734,臺北市私立何嘉仁臨沂幼兒園,臺北市中正區三愛里28鄰臨沂街65巷1號1樓,121.5286974,25.036357,幼兒園
4735,財團法人佳音教育基金會附設臺北市私立新視野幼兒園,臺北市中正區龍福里21鄰牯嶺街12號1樓,121.515589,25.0309656,幼兒園
4736,臺北市私立夏莉絲國際幼兒園,臺北市中正區文北里14鄰杭州南路一段71巷5號1樓,121.5264242,25.0397146,幼兒園
4737,財團法人台北市私立強恕高級中學附設臺北市私立幼兒園,臺北市中正區板溪里14鄰汀州路二段143號1樓,121.520407,25.0252695,幼兒園
4738,臺北市私立聯華幼兒園,臺北市中正區永昌里18鄰南海路110之1號1樓,121.5081022,25.0278834,幼兒園
4739,財團法人中華基督教衛理公會附設臺北市私立城中衛理幼兒園,臺北市中正區新營里6鄰寧波東街9巷4號,121.5198517,25.0326743,幼兒園
4740,臺北市私立中正區清華幼兒園,臺北市中正區建國里2鄰貴陽街一段58號,121.5093471,25.0387643,幼兒園
4741,臺北市私立巨勝幼兒園,臺北市中正區文北里4鄰金山南路一段67巷8號1,121.528761,25.0377121,幼兒園
4742,國立臺灣大學醫學院附設醫院附設臺北市私立員工子女幼兒園,臺北市中正區黎明里4鄰常德街1號1樓,121.5172917,25.0415685,幼兒園
4743,臺北市私立蒙特梭利童圓幼兒園,臺北市中正區幸市里8鄰濟南路二段54-1號1至2樓,121.5318066,25.0401716,幼兒園
4744,臺北市私立寶貝幼兒園,臺北市中正區永昌里6鄰寧波西街181巷44號1,121.5096247,25.0264196,幼兒園
4745,財團法人信誼基金會附設臺北市私立實驗幼兒園,臺北市中正區龍福里21鄰重慶南路二段75號2樓,121.5154662,25.0300472,幼兒園
4746,法務部附設臺北市私立員工子女幼兒園,臺北市中正區建國里4鄰重慶南路1段136巷2號1樓,121.513307,25.041934,幼兒園
4747,臺北市私立南門幼兒園,臺北市中正區南福里15鄰重慶南路三段27巷4號1樓,121.5160085,25.0285016,幼兒園
4748,臺灣高等法院附設臺北市私立員工子女幼兒園,臺北市中正區建國里4鄰重慶南路一段136巷4號1樓,121.5117704,25.03611,幼兒園
4749,臺北市私立涵鈺新天地幼兒園,臺北市中正區幸福里3鄰林森南路12號3樓之1,121.5225549,25.0425609,幼兒園
4750,臺北市中正區南門國民小學附設幼兒園,臺北市中正區南門里14鄰廣州街6號,121.5091203,25.0351764,幼兒園
4751,臺北市中正區螢橋國民小學附設幼兒園,臺北市中正區螢雪里9鄰詔安街29號1樓,121.5146969,25.0256168,幼兒園
4752,臺北市中正區河堤國民小學附設幼兒園,臺北市中正區河堤里2鄰汀州路二段180號1樓,121.5223251,25.023202,幼兒園
4753,臺北市中正區東門國民小學附設幼兒園,臺北市中正區東門里16鄰仁愛路一段2之4號,121.5210421,25.0380991,幼兒園
4754,臺北市中正區忠孝國民小學附設幼兒園,臺北市中正區梅花里1鄰忠孝東路二段101號1樓,121.5318709,25.0429237,幼兒園
4755,臺北市私立智寶園幼兒園,臺北市中正區南福里2鄰羅斯福路2段50號2樓之1及2樓之2,121.5215876,25.0278068,幼兒園
4756,臺北市大龍峒非營利幼兒園（委託財團法人台北基督教女青年會辦理）,臺北市大同區老師里13鄰重慶北路3段320號,121.5135336,25.0753245,幼兒園
4757,臺北市私立海格斯幼兒園,臺北市大同區南芳里9鄰延平北路二段280之1號1樓,121.5111446,25.0624088,幼兒園
4758,財政部關務署員工子女非營利幼兒園（委託財團法人彭婉如文教基金會辦理）,臺北市大同區玉泉里6鄰塔城街13號,121.510611,25.0512958,幼兒園
4759,財團法人陳德星堂附設臺北市私立德星幼兒園,臺北市大同區星明里7鄰寧夏路27號1樓,121.5158619,25.0555033,幼兒園
4760,財團法人天主教會台北教區附設臺北市私立聖心幼兒園,臺北市大同區雙連里27鄰民生西路245號1樓至3樓,121.514888,25.057244,幼兒園
4761,財團法人王氏太原堂附設臺北市私立太原幼兒園,臺北市大同區鄰江里20鄰迪化街二段243巷2號1樓,121.5124663,25.0716529,幼兒園
4762,臺北市私立功文成長幼兒園,臺北市大同區重慶里12鄰大同區哈密街59巷83號1-2樓,121.5158121,25.0758806,幼兒園
4763,臺北市私立博登幼兒園,臺北市大同區至聖里16鄰承德路三段208巷29號及33號1樓,121.5173101,25.0706032,幼兒園
4764,臺北市私立甜甜屋幼兒園,臺北市大同區老師里8鄰重慶北路三段296巷4弄4號1樓,121.5133086,25.0734731,幼兒園
4765,臺北市私立親兒園蒙特梭利幼兒園,臺北市大同區光能里9鄰承德路2段47號2樓及47號2樓之1,121.5184199,25.0551608,幼兒園
4766,臺北市私立育學幼兒園,臺北市大同區揚雅里1鄰民族西路162巷3號1樓,121.515496,25.0682217,幼兒園
4767,臺北市私立海桔斯幼兒園,臺北市大同區南芳里9鄰延平北路二段286,121.5109502,25.0626545,幼兒園
4768,臺北市私立水晶幼兒園,臺北市大同區南芳里10鄰延平北路二段272巷7號1樓,121.5107712,25.0621507,幼兒園
4769,臺北市大同區蓬萊國民小學附設幼兒園,臺北市大同區星明里7鄰寧夏路35號,121.5157097,25.0563873,幼兒園
4770,臺北市大同區日新國民小學附設幼兒園,臺北市大同區星明里12鄰太原路151號,121.5171951,25.0542099,幼兒園
4771,臺北市大同區永樂國民小學附設幼兒園,臺北市大同區南芳里8鄰延平北路二段266號,121.5102803,25.0612663,幼兒園
4772,臺北市大同區大同國民小學附設幼兒園,臺北市大同區蓬萊里13鄰大龍街51號,121.5161576,25.0648806,幼兒園
4773,臺北市大同區大龍國民小學附設幼兒園,臺北市大同區保安里10鄰哈密街47號,121.5167915,25.073414,幼兒園
4774,臺北市大同區延平國民小學附設幼兒園,臺北市大同區國慶里18鄰昌吉街97號,121.5123623,25.066057,幼兒園
4775,臺北市亭中非營利幼兒園(委託財團法人海棠文教基金會辦理),臺北市萬華區騰雲里4鄰中華路二段606巷3號,121.5100735,25.0235499,幼兒園
4776,財團法人天主教會台北教區附設臺北市私立育仁幼兒園,臺北市萬華區雙園里8鄰興寧街70號,121.4995389,25.032317,幼兒園
4777,臺北市私立光仁國民小學附設幼兒園,臺北市萬華區興德里2鄰萬大路423巷28弄2號,121.4998327,25.0208792,幼兒園
4778,臺北市私立博愛幼兒園,臺北市萬華區華中里11鄰武成街28巷9弄2號,121.4952558,25.0190501,幼兒園
4779,臺北市私立大理幼兒園,臺北市萬華區和平里10鄰雙園街67巷3弄3,121.4943534,25.0302442,幼兒園
4780,臺北市私立慈愛幼兒園,臺北市萬華區孝德里4鄰寶興街140巷23號,121.4939167,25.023981,幼兒園
4781,臺北市私立育光幼兒園,臺北市萬華區孝德里14鄰德昌街185巷68號,121.4929823,25.0223931,幼兒園
4782,臺北市私立英才幼兒園,臺北市萬華區日善里13鄰萬大路200號,121.5003266,25.0274367,幼兒園
4783,臺北市私立幼佳幼兒園,臺北市萬華區和平里23鄰雙園街18巷12號,121.4942421,25.0291623,幼兒園
4784,臺北市私立雪拉比幼兒園,臺北市萬華區華江里11鄰環河南路二段250巷1號2樓,121.491614,25.033203,幼兒園
4785,臺北市私立聖保羅幼兒園,臺北市萬華區新起里22鄰長沙街2段52號1樓,121.505904,25.0405429,幼兒園
4786,臺北市私立德昌幼兒園,臺北市萬華區忠德里13鄰德昌街166號2樓,121.4957604,25.0240403,幼兒園
4787,臺北市私立青年幼兒園,臺北市萬華區新和里28鄰國興路90-7號1樓,121.5063682,25.0267026,幼兒園
4788,臺北市私立寶興幼兒園,臺北市萬華區銘德里3鄰寶興街228號1樓,121.4957822,25.0221219,幼兒園
4789,臺北市私立娃娃果幼兒園,臺北市萬華區雙園里3鄰艋舺大道184號2樓及186號1,121.5002399,25.0327219,幼兒園
4790,臺北市私立盈虹幼兒園,臺北市萬華區忠德里2鄰西園路二段207號2樓及2樓之1,121.494402,25.027223,幼兒園
4791,臺北市私立何嘉仁中華幼兒園,臺北市萬華區騰雲里2鄰中華路二段666-12,121.5111277,25.0242351,幼兒園
4792,臺北市私立小樹苗華頓幼兒園,臺北市萬華區新和里4鄰青年路30巷1號,121.5050115,25.026145,幼兒園
4793,臺北市私立名人幼兒園,臺北市萬華區忠德里2鄰西園路2段227之1號2樓,121.4938998,25.0268457,幼兒園
4794,臺北市萬華區東園國民小學附設幼兒園,臺北市萬華區全德里1鄰東園街195號,121.4978536,25.0231992,幼兒園
4795,臺北市萬華區西園國民小學附設幼兒園,臺北市萬華區日善里4鄰東園街73巷65號,121.4989116,25.0268778,幼兒園
4796,臺北市萬華區西門國民小學附設幼兒園,臺北市萬華區西門里6鄰成都路98號,121.503981,25.0425653,幼兒園
4797,臺北市立南海實驗幼兒園,臺北市萬華區雙園里18鄰西藏路424號,121.4976886,25.0296734,幼兒園
4798,臺北市實踐非營利幼兒園（委託社團法人台北市兒童托育協會辦理）,臺北市文山區樟文里4鄰忠順街一段4號1樓,121.5580124,24.9833603,幼兒園
4799,臺北市文修非營利幼兒園（委託財團法人三之三生命教育基金會辦理）,臺北市文山區萬祥里1鄰興隆路一段68號,121.5403948,25.0039185,幼兒園
4800,臺北市永建非營利幼兒園（委託社團法人台北市教保人員協會辦理）,臺北市文山區華興里7鄰木柵路一段311巷1號,121.5558579,24.9893214,幼兒園
4801,臺北市興福非營利幼兒園（委託財團法人三之三生命教育基金會辦理）,臺北市文山區興旺里14鄰福興路80號,121.5497565,25.0049504,幼兒園
4802,臺北市私立梅爾森幼兒園,臺北市文山區木新里30鄰木新路二段79巷12弄16,121.5708357,24.9843205,幼兒園
4803,財政部員工子女非營利幼兒園（委託社團法人嬰幼兒教育與家庭發展協會辦理）,臺北市文山區景仁里2鄰羅斯福路六段142巷3號1樓,121.5390678,24.9960774,幼兒園
4804,臺北市實永非營利幼兒園（委託財團法人彭婉如文教基金會辦理）,臺北市文山區樟林里14鄰辛亥路七段67號,121.5547619,24.9834247,幼兒園
4805,臺北市實永非營利幼兒園(委託財團法人彭婉如文教基金會辦理)試院分班,臺北市文山區萬興里11鄰試院路2號1樓,121.5501239,24.9876441,幼兒園
4806,國防部陸軍司令部精勤員工子女非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理),臺北市文山區萬和里11鄰汀州路四段255,121.5362978,25.0018151,幼兒園
4807,臺北市私立樹人幼兒園,臺北市文山區興福里14鄰景華街121巷17弄9號,121.5457481,24.996641,幼兒園
4808,臺北市私立家家幼兒園,臺北市文山區興家里3鄰興隆路三段二0七巷九弄9.11號1樓,121.5593723,24.9940678,幼兒園
4809,臺北市私立惠生幼兒園,臺北市文山區興家里12鄰興隆路三段207巷10弄1,121.561036,24.994826,幼兒園
4810,臺北市私立仁美幼兒園,臺北市文山區木柵里7鄰木柵路3段85巷14弄14號及14之1號1樓,121.5670276,24.989695,幼兒園
4811,私立再興高級中學附設臺北市幼兒園,臺北市文山區明義里4鄰木柵路二段1-6號1樓至3樓,121.5586488,24.9893039,幼兒園
4812,臺北市私立書宜幼兒園,臺北市文山區景仁里1鄰羅斯福路六段150巷22號1,121.5406549,24.995584,幼兒園
4813,財團法人台北市中華基督教景美浸信會附設臺北市私立聖愛幼兒園,臺北市文山區景美里14鄰育英街63號,121.5388195,24.9919959,幼兒園
4814,財團法人台北市中華基督教青年會附設臺北市私立文山幼兒園,臺北市文山區試院里14鄰和興路2號1樓至2樓,121.5457775,24.9862949,幼兒園
4815,臺北市私立比利馬幼兒園,臺北市文山區試院里26鄰木柵路一段87號1樓,121.547095,24.9871216,幼兒園
4816,臺北市私立三義幼兒園,臺北市文山區木柵里27鄰木柵路三段48巷1弄18,121.5646441,24.9880822,幼兒園
4817,臺北市私立千千幼兒園,臺北市文山區木柵里3鄰木柵路三段85巷8弄5號,121.5669946,24.9895771,幼兒園
4818,臺北市私立文山仁和幼兒園,臺北市文山區樟文里1鄰忠順街一段10巷11.13.15號1至2樓,121.5586844,24.9832851,幼兒園
4819,臺北市私立巧可麗幼兒園,臺北市文山區景仁里10鄰景福街17,121.5388313,24.9992332,幼兒園
4820,臺北市私立幼兒館幼兒園,臺北市文山區木新里2鄰木新路2段128號1,121.5694873,24.9844934,幼兒園
4821,臺北市私立何嘉仁文山幼兒園,臺北市文山區景仁里6鄰羅斯福路六段130號1,121.5404283,24.9971055,幼兒園
4822,臺北市私立諾貝兒幼兒園,臺北市文山區興邦里16鄰興隆路二段203巷112及114號1樓,121.5473699,25.0033252,幼兒園
4823,臺北市私立阿布格幼兒園,臺北市文山區順興里5鄰興隆路四段173及175號1樓至2樓,121.5620752,24.9838892,幼兒園
4824,臺北市私立文山懷恩幼兒園,臺北市文山區興旺里22鄰福興路63巷4弄26,121.5492218,25.004445,幼兒園
4825,臺北市私立寶馨幼兒園,臺北市文山區景慶里19鄰溪口街85巷7弄6號1樓,121.5384681,24.9947671,幼兒園
4826,臺北市私立何嘉仁興隆幼兒園,臺北市文山區興業里7鄰興隆路二段252號2樓,121.5542299,25.0006593,幼兒園
4827,臺北市景新非營利幼兒園(委託社團法人台北市兒童托育協會辦理),臺北市文山區景行里22鄰景後街151號2樓,121.5419083,24.9899054,幼兒園
4828,臺北市私立巨星幼兒園,臺北市文山區木柵里18鄰秀明路1段68;70;72號1樓,121.563379,24.989279,幼兒園
4829,臺北市私立和楓園幼兒園,臺北市文山區興泰里5鄰辛亥路四段252巷1號1樓,121.5545501,25.0014292,幼兒園
4830,臺北市私立子愛幼兒園,臺北市文山區順興里6鄰興隆路四段165巷3,121.5622524,24.9842322,幼兒園
4831,臺北市私立吉太幼兒園,臺北市文山區樟腳里13鄰木新路三段45巷7弄8,121.5647422,24.9820004,幼兒園
4832,臺北市私立清華幼兒園,臺北市文山區興得里11鄰興隆路三段36巷9弄2號1樓,121.5552817,24.9998277,幼兒園
4833,財團法人台北市華亞之聲社中華基督教便以利教會附設臺北市私立華聲幼兒園,臺北市文山區萬興里11鄰指南路2段11號1樓,121.5733373,24.9884537,幼兒園
4834,臺北市私立頌恩幼兒園,臺北市文山區萬芳里12鄰萬安街91號及93號1樓,121.5718956,25.0005084,幼兒園
4835,臺北市私立勁寶兒公館幼兒園,臺北市文山區萬盛里1鄰萬盛街42號1樓,121.5393391,25.0073159,幼兒園
4836,臺北市私立快樂諾貝兒幼兒園,臺北市文山區興業里6鄰興隆路二段222之2號2樓,121.552811,25.0013627,幼兒園
4837,臺北市私立宛的弗幼兒園,臺北市文山區順興里15鄰忠順街二段26及26之1號1樓至2樓,121.5636249,24.9846455,幼兒園
4838,臺北市私立幼學館幼兒園,臺北市文山區木新里2鄰木新路2段130號1,121.569316,24.9844614,幼兒園
4839,臺北市私立彩虹屋幼兒園,臺北市文山區興泰里12鄰辛亥路四段130巷5號1樓,121.556557,25.0047791,幼兒園
4840,臺北市私立立揚幼兒園,臺北市文山區景行里22鄰景興路258號1樓及夾層,121.5427907,24.9902077,幼兒園
4841,臺北市文山區武功國民小學附設幼兒園,臺北市文山區萬祥里1鄰興隆路一段68號,121.5403948,25.0039185,幼兒園
4842,臺北市文山區興德國民小學附設幼兒園,臺北市文山區興邦里7鄰興隆路2段235號,121.5507594,25.0017407,幼兒園
4843,臺北市文山區溪口國民小學附設幼兒園,臺北市文山區景慶里5鄰景福街225號,121.5387091,24.9940883,幼兒園
4844,臺北市文山區興隆國民小學附設幼兒園,臺北市文山區興旺里1鄰福興路2號,121.5517075,25.0022066,幼兒園
